Driver,GridPosition,Year,Stint,EventName,LapNumber,LapTime_in_sec,Sector1Time_in_sec,Sector2Time_in_sec,Sector3Time_in_sec,SpeedI1,SpeedI2,SpeedFL,SpeedST,Compound,TrackTemp,Humidity,Pressure,WindDirection,WindSpeed,nGear,Throttle,DRS,encodedCompound,encodedDriver,encodedEventName
OCO,13.0,2024,1.0,Miami Grand Prix,22,94.99854545454546,32.13780952380952,35.97768181818182,26.541318181818184,209.0,180.95454545454547,276.9047619047619,321.40909090909093,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,19,12
OCO,13.0,2024,2.0,Chinese Grand Prix,14,109.53699999999999,29.812142857142852,32.20507142857143,47.51978571428572,246.2,236.5,241.23076923076923,285.7142857142857,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,19,6
OCO,13.0,2024,2.0,Miami Grand Prix,35,97.13297142857142,33.39277142857143,36.970085714285716,26.770114285714286,203.82142857142858,179.34285714285716,274.8,307.1142857142857,HARD,46.4,57.0,1017.0,166,3.3,8,100,14,0,19,12
OCO,13.0,2024,3.0,Chinese Grand Prix,33,110.36118181818182,29.21427272727273,33.12248484848485,48.024424242424246,256.39130434782606,251.9090909090909,243.6969696969697,276.5151515151515,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,19,6
OCO,15.0,2023,1.0,Mexico Grand Prix,34,88.76285294117648,30.661939393939395,34.97779411764706,22.950352941176472,270.2121212121212,276.70588235294116,234.06060606060606,329.8666666666667,HARD,47.3,31.0,781.2,278,1.0,8,100,14,0,19,11
OCO,15.0,2023,2.0,Mexico Grand Prix,37,84.8738611111111,30.108361111111112,33.07872972972973,22.538945945945947,289.97058823529414,284.0,239.51351351351352,338.5,MEDIUM,47.3,31.0,781.2,278,1.0,8,100,14,3,19,11
OCO,15.0,2024,1.0,Australian Grand Prix,9,86.65166666666667,29.201000000000004,18.261,38.07255555555555,270.1111111111111,315.6666666666667,298.625,292.0,MEDIUM,37.0,49.0,1021.6,306,0.4,8,100,14,3,19,0
OCO,15.0,2024,1.0,Dutch Grand Prix,30,78.23576666666666,26.433172413793105,28.122633333333333,23.406933333333335,285.54545454545456,269.03333333333336,309.1034482758621,296.0,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,19,7
OCO,15.0,2024,1.0,Japanese Grand Prix,1,170.167,,84.316,45.396,259.0,177.0,,115.0,SOFT,39.4,44.0,1012.5,179,2.1,8,100,14,4,19,10
OCO,15.0,2024,2.0,Australian Grand Prix,7,87.92728571428572,29.892,18.059714285714286,39.97557142857143,271.1666666666667,318.2857142857143,300.6666666666667,294.42857142857144,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,19,0
OCO,15.0,2024,2.0,Dutch Grand Prix,41,76.71521951219512,26.365000000000002,27.460365853658537,22.889853658536584,283.5135135135135,264.3170731707317,304.219512195122,302.7096774193548,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,19,7
OCO,15.0,2024,2.0,Japanese Grand Prix,18,102.90458823529411,38.979058823529414,44.76188888888888,20.857666666666667,270.6363636363636,296.77777777777777,241.0,296.6111111111111,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,19,10
OCO,15.0,2024,3.0,Australian Grand Prix,26,84.62092307692308,29.46942307692308,18.421923076923076,36.72957692307692,268.04545454545456,301.88461538461536,292.92,293.22727272727275,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,19,0
OCO,15.0,2024,3.0,Japanese Grand Prix,14,100.16085714285714,37.26314285714285,43.82,19.077714285714286,273.0,298.7142857142857,255.3846153846154,296.35714285714283,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,19,10
OCO,15.0,2024,4.0,Australian Grand Prix,15,85.68813333333333,29.915266666666668,19.7144,36.05846666666667,257.4,299.3333333333333,286.6,284.0,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,19,0
OCO,15.0,2024,4.0,Japanese Grand Prix,19,98.49010526315789,36.22568421052632,43.46952631578947,18.794894736842107,276.1333333333333,299.2105263157895,256.2631578947368,297.2631578947368,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,19,10
OCO,17.0,2024,1.0,Saudi Arabian Grand Prix,7,103.07914285714286,37.74516666666667,32.10742857142857,32.50885714285714,269.7142857142857,293.57142857142856,304.3333333333333,310.42857142857144,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,19,14
OCO,17.0,2024,2.0,Saudi Arabian Grand Prix,42,96.32565853658537,36.61561904761905,30.792499999999997,30.823309523809527,281.09375,307.5,301.5952380952381,313.42857142857144,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,19,14
OCO,18.0,2024,1.0,British Grand Prix,19,95.54226315789475,30.369111111111113,38.55978947368421,26.280315789473686,291.73333333333335,253.57894736842104,242.66666666666666,298.2631578947368,SOFT,28.1,67.0,991.8,226,2.2,8,100,14,4,19,4
OCO,18.0,2024,1.0,Canadian Grand Prix,44,93.72068181818182,27.19618604651163,29.546931818181818,36.60886363636364,210.09756097560975,262.9318181818182,265.9767441860465,283.59090909090907,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,19,5
OCO,18.0,2024,2.0,British Grand Prix,2,110.38050000000001,41.9275,41.046,27.407,273.5,242.5,233.0,283.5,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,100,14,2,19,4
OCO,18.0,2024,2.0,Canadian Grand Prix,26,86.71269230769231,24.19019230769231,27.727576923076924,34.79492307692308,231.07692307692307,268.34615384615387,266.7692307692308,274.7307692307692,MEDIUM,21.1,78.0,996.4,179,0.6,8,100,14,3,19,5
OCO,18.0,2024,3.0,British Grand Prix,5,106.96860000000001,35.770399999999995,42.7614,28.436799999999998,247.6,247.4,229.25,285.4,MEDIUM,28.1,67.0,991.8,226,2.2,8,100,14,3,19,4
OCO,18.0,2024,4.0,British Grand Prix,12,104.62733333333334,34.14116666666666,41.68233333333333,28.803833333333333,277.1,241.83333333333334,223.72727272727272,279.8333333333333,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,100,14,2,19,4
OCO,18.0,2024,5.0,British Grand Prix,12,94.2755,31.638,37.08075,25.556749999999997,267.3,257.1666666666667,250.33333333333334,288.75,MEDIUM,28.1,67.0,991.8,226,2.2,8,100,14,3,19,4
OCO,19.0,2021,1.0,Mexico Grand Prix,14,96.30342857142857,34.250461538461536,36.67442857142857,25.118142857142857,252.07142857142858,237.71428571428572,223.30769230769232,297.92857142857144,SOFT,43.9,36.6,785.7,120,0.3,8,100,14,4,19,11
OCO,19.0,2021,2.0,Mexico Grand Prix,56,82.93233928571429,29.447625,32.11791071428571,21.36680357142857,286.4255319148936,281.55357142857144,246.32142857142858,326.89130434782606,HARD,43.9,36.6,785.7,120,0.3,8,100,14,0,19,11
OCO,19.0,2024,1.0,Bahrain Grand Prix,10,100.0189,31.34166666666667,43.07659999999999,24.8496,229.5,247.6,282.8888888888889,297.7,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,19,2
OCO,19.0,2024,1.0,Hungarian Grand Prix,6,88.42516666666667,30.2192,32.09883333333333,24.866666666666667,272.6,231.0,248.8,297.0,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,19,9
OCO,19.0,2024,2.0,Bahrain Grand Prix,20,99.47485,32.51955,42.6272,24.3281,230.5625,253.75,276.1578947368421,288.05555555555554,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,19,2
OCO,19.0,2024,2.0,Hungarian Grand Prix,24,86.280375,31.105625,30.857666666666667,24.317083333333333,278.5882352941176,234.16666666666666,245.2173913043478,291.6666666666667,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,19,9
OCO,19.0,2024,3.0,Bahrain Grand Prix,26,97.94253846153846,32.000653846153845,42.02726923076923,23.914615384615384,233.05,255.65384615384616,277.96153846153845,288.7,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,19,2
OCO,19.0,2024,3.0,Hungarian Grand Prix,34,85.55714705882353,30.80205882352941,30.503999999999998,24.25108823529412,279.56,237.11764705882354,248.0,294.7391304347826,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,19,9
OCO,19.0,2024,4.0,Hungarian Grand Prix,5,86.539,33.1346,29.7786,23.625799999999998,278.4,240.8,250.8,299.6666666666667,SOFT,43.7,51.0,982.0,333,1.0,8,100,14,4,19,9
PER,0.0,2024,1.0,British Grand Prix,19,94.37757894736842,29.801166666666667,38.09110526315789,25.749263157894735,304.4,257.05263157894734,244.72222222222223,317.2105263157895,HARD,28.1,67.0,991.8,226,2.2,8,100,14,0,20,4
PER,0.0,2024,2.0,British Grand Prix,9,108.20566666666667,35.45733333333334,43.25666666666667,29.491666666666667,284.1111111111111,237.66666666666666,213.125,287.77777777777777,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,100,14,2,20,4
PER,0.0,2024,3.0,British Grand Prix,9,105.09766666666665,34.962,41.67377777777778,28.461888888888886,292.0,240.88888888888889,220.25,298.1111111111111,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,100,14,2,20,4
PER,0.0,2024,4.0,British Grand Prix,10,93.95859999999999,31.6353,37.0607,25.2626,285.9,258.8,248.55555555555554,302.1,MEDIUM,28.1,67.0,991.8,226,2.2,8,100,14,3,20,4
PER,0.0,2024,5.0,British Grand Prix,3,104.19133333333333,38.565666666666665,39.211,26.414666666666662,257.3333333333333,254.66666666666666,249.33333333333334,293.0,SOFT,28.1,67.0,991.8,226,2.2,8,100,14,4,20,4
PER,2.0,2024,1.0,Belgian Grand Prix,11,110.74663636363636,31.4907,49.07663636363636,29.959363636363637,316.3636363636364,199.1818181818182,216.2,309.42857142857144,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,20,3
PER,2.0,2024,1.0,Chinese Grand Prix,13,102.19323076923077,27.13591666666667,30.785230769230765,44.11607692307692,272.2307692307692,262.6923076923077,255.5,313.53846153846155,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,20,6
PER,2.0,2024,1.0,Japanese Grand Prix,1,132.767,,65.032,31.841,278.0,223.0,,169.0,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,20,10
PER,2.0,2024,2.0,Belgian Grand Prix,10,110.77650000000001,32.614599999999996,48.4745,29.6874,319.3,201.2,218.22222222222223,310.85714285714283,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,20,3
PER,2.0,2024,2.0,Chinese Grand Prix,10,110.0278,30.4209,32.5693,47.037600000000005,256.6,252.5,243.55555555555554,307.3,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,20,6
PER,2.0,2024,2.0,Japanese Grand Prix,14,97.9195,35.2715,44.52707142857143,20.50607142857143,268.0,292.2857142857143,236.92307692307693,282.85714285714283,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,20,10
PER,2.0,2024,3.0,Belgian Grand Prix,21,108.8587142857143,31.897952380952383,47.60995238095238,29.350809523809524,312.0,204.47619047619048,219.85,311.7647058823529,HARD,42.1,52.0,978.1,217,0.5,8,100,14,0,20,3
PER,2.0,2024,3.0,Chinese Grand Prix,33,106.12946666666667,28.93439393939394,33.25424242424242,48.203,253.75,257.4848484848485,249.3939393939394,290.7878787878788,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,20,6
PER,2.0,2024,3.0,Japanese Grand Prix,18,98.15905555555557,36.06516666666667,43.31305555555555,18.780833333333334,279.2,298.3333333333333,255.47058823529412,295.8888888888889,MEDIUM,39.4,44.0,1012.5,179,2.1,8,100,14,3,20,10
PER,2.0,2024,4.0,Belgian Grand Prix,2,114.112,38.296,46.507,29.309,309.0,207.0,224.5,300.5,SOFT,42.1,52.0,978.1,217,0.5,8,100,14,4,20,3
PER,2.0,2024,4.0,Japanese Grand Prix,20,95.92125,35.01505,42.47175,18.434450000000002,280.05882352941177,299.75,258.0,297.7,HARD,39.4,44.0,1012.5,179,2.1,8,100,14,0,20,10
PER,3.0,2024,1.0,Saudi Arabian Grand Prix,7,98.91142857142857,34.735,31.616285714285716,32.15228571428571,286.4,291.57142857142856,297.6666666666667,299.0,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,20,14
PER,3.0,2024,2.0,Saudi Arabian Grand Prix,43,93.00660975609756,35.67448837209302,30.417348837209303,30.641558139534883,280.45714285714286,297.8837209302326,294.1162790697674,304.09302325581393,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,20,14
PER,4.0,2021,1.0,Mexico Grand Prix,40,85.81939999999999,30.55074358974359,33.0413,22.181600000000003,276.13513513513516,268.125,240.56410256410257,306.58620689655174,MEDIUM,43.9,36.6,785.7,120,0.3,8,100,14,3,20,11
PER,4.0,2021,2.0,Mexico Grand Prix,31,80.7761935483871,29.05158064516129,30.92283870967742,20.801774193548386,287.0,288.0,252.2258064516129,328.9583333333333,HARD,43.9,36.6,785.7,120,0.3,8,100,14,0,20,11
PER,4.0,2022,1.0,Mexico Grand Prix,23,83.77547826086956,29.33931818181818,32.495304347826085,21.784565217391304,283.57142857142856,279.0,243.0,326.4736842105263,SOFT,44.1,41.0,781.7,229,1.7,8,100,14,4,20,11
PER,4.0,2022,2.0,Mexico Grand Prix,48,83.49979166666667,29.494125,32.261541666666666,21.744125,289.60869565217394,282.4583333333333,243.83333333333334,331.9428571428571,MEDIUM,44.1,41.0,781.7,229,1.7,8,100,14,3,20,11
PER,4.0,2024,1.0,Miami Grand Prix,17,94.05305882352941,31.77375,35.61441176470588,26.388117647058824,208.35714285714286,182.23529411764707,275.0625,312.11764705882354,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,20,12
PER,4.0,2024,2.0,Miami Grand Prix,11,96.65718181818183,33.96418181818182,35.44418181818182,27.248818181818184,205.63636363636363,183.45454545454547,271.4,304.1818181818182,HARD,46.4,57.0,1017.0,166,3.3,8,100,14,0,20,12
PER,4.0,2024,3.0,Miami Grand Prix,29,96.63431034482758,33.446275862068966,36.634655172413794,26.553379310344827,202.65384615384616,178.0344827586207,275.8965517241379,306.13793103448273,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,20,12
PER,5.0,2023,1.0,Mexico Grand Prix,1,103.446,,36.299,26.251999999999995,251.0,270.0,,312.0,MEDIUM,47.3,31.0,781.2,278,1.0,8,100,1,3,20,11
PER,5.0,2024,1.0,Bahrain Grand Prix,12,98.03983333333333,30.94690909090909,42.486666666666665,24.38625,230.0,254.41666666666666,281.3636363636364,304.44444444444446,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,20,2
PER,5.0,2024,1.0,Dutch Grand Prix,29,77.00144827586207,25.960107142857144,27.83486206896552,22.989241379310343,288.22222222222223,266.6896551724138,307.5,295.84615384615387,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,20,7
PER,5.0,2024,2.0,Bahrain Grand Prix,24,97.29870833333334,31.700041666666667,41.71075,23.88791666666667,231.95454545454547,261.25,279.0869565217391,295.5,HARD,26.5,46.0,1017.1,162,0.9,8,100,14,0,20,2
PER,5.0,2024,2.0,Dutch Grand Prix,43,75.6283488372093,25.937372093023253,27.203837209302325,22.48713953488372,291.18518518518516,267.48837209302326,304.86046511627904,307.9230769230769,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,20,7
PER,5.0,2024,3.0,Bahrain Grand Prix,21,95.97866666666668,31.434809523809523,41.15447619047619,23.389380952380954,235.05263157894737,261.85714285714283,281.2857142857143,295.5882352941176,SOFT,26.5,46.0,1017.1,162,0.9,8,100,14,4,20,2
PER,6.0,2024,1.0,Australian Grand Prix,14,84.946,29.045923076923078,18.040285714285716,37.29842857142857,273.5833333333333,313.0,295.6923076923077,299.85714285714283,MEDIUM,37.0,49.0,1021.6,306,0.4,8,100,14,3,20,0
PER,6.0,2024,2.0,Australian Grand Prix,21,84.40509523809524,29.22114285714286,18.42642857142857,36.75752380952381,277.4117647058824,304.6666666666667,290.1,292.95,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,20,0
PER,6.0,2024,3.0,Australian Grand Prix,23,83.53917391304348,29.230217391304347,18.814695652173913,35.49426086956522,268.94736842105266,301.6521739130435,289.4782608695652,287.7894736842105,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,20,0
PER,8.0,2024,1.0,Austrian Grand Prix,21,71.97061904761905,17.7612,32.02857142857143,21.98152380952381,299.22222222222223,221.42857142857142,270.95,293.5238095238095,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,20,1
PER,8.0,2024,2.0,Austrian Grand Prix,30,71.7933,18.293566666666667,31.861733333333337,21.638,293.7,222.83333333333334,270.2758620689655,293.3666666666667,HARD,46.2,36.0,932.9,272,1.8,8,100,14,0,20,1
PER,8.0,2024,3.0,Austrian Grand Prix,20,72.6144,18.71305,32.18195,21.7194,304.52941176470586,221.0,274.35,308.0,MEDIUM,46.2,36.0,932.9,272,1.8,8,100,14,3,20,1
PER,11.0,2019,1.0,Mexico Grand Prix,20,85.5963,29.37378947368421,33.230799999999995,22.749299999999998,278.70588235294116,278.9,239.1578947368421,334.94444444444446,MEDIUM,43.4,48.4,781.5,98,1.5,8,100,14,3,20,11
PER,11.0,2019,2.0,Mexico Grand Prix,51,81.78033333333333,29.107098039215686,31.66162745098039,21.011607843137256,289.3541666666667,285.47058823529414,247.90196078431373,333.2142857142857,HARD,43.4,48.4,781.5,98,1.5,8,100,14,0,20,11
PER,11.0,2024,1.0,Emilia Romagna Grand Prix,37,82.82351351351352,26.115916666666664,28.641972972972976,27.91964864864865,213.2,253.24324324324326,278.52777777777777,287.1621621621622,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,20,8
PER,11.0,2024,1.0,Spanish Grand Prix,13,82.61076923076924,24.244333333333334,33.03861538461538,24.896461538461537,253.45454545454547,257.0769230769231,275.5833333333333,308.4,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,20,15
PER,11.0,2024,2.0,Emilia Romagna Grand Prix,26,81.36761538461538,26.418576923076923,27.880000000000003,27.06903846153846,217.38095238095238,257.15384615384613,282.15384615384613,289.5,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,20,8
PER,11.0,2024,2.0,Spanish Grand Prix,18,82.12316666666666,24.95161111111111,32.54538888888889,24.626166666666666,258.25,263.5,277.7647058823529,304.25,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,20,15
PER,11.0,2024,3.0,Spanish Grand Prix,18,80.50766666666667,24.43427777777778,31.967444444444446,24.105944444444443,266.26666666666665,272.72222222222223,280.0,305.75,MEDIUM,39.1,63.0,1001.8,244,2.7,8,100,14,3,20,15
PER,11.0,2024,4.0,Spanish Grand Prix,17,79.90917647058824,24.365882352941178,31.785,23.758294117647058,265.85714285714283,271.1764705882353,281.05882352941177,303.46153846153845,SOFT,39.1,63.0,1001.8,244,2.7,8,100,14,4,20,15
PER,13.0,2018,1.0,Mexico Grand Prix,30,86.28453333333333,29.669034482758622,34.17856666666667,22.27133333333333,268.1666666666667,274.9,245.0344827586207,336.95652173913044,SUPERSOFT,35.2,53.9,785.1,284,2.3,8,100,14,5,20,11
PER,13.0,2018,2.0,Mexico Grand Prix,8,92.567125,33.6045,35.307625,23.655,238.25,271.5,246.0,307.25,ULTRASOFT,35.2,53.9,785.1,284,2.3,8,100,14,6,20,11
PER,16.0,2024,1.0,Canadian Grand Prix,25,94.80476,27.349791666666665,30.0246,36.73328,210.125,267.36,269.4583333333333,295.44,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,20,5
PER,16.0,2024,1.0,Hungarian Grand Prix,28,85.97639285714286,30.25133333333333,31.1485,24.30032142857143,276.57142857142856,234.21428571428572,247.55555555555554,299.4347826086956,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,20,9
PER,16.0,2024,1.0,Monaco Grand Prix,1,,,,,,,,,HARD,49.4,69.0,1019.1,27,1.1,5,104,3,0,20,13
PER,16.0,2024,2.0,Canadian Grand Prix,18,93.01216666666667,26.63288888888889,29.443833333333334,36.93544444444444,210.7058823529412,267.3333333333333,274.3529411764706,293.3333333333333,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,20,5
PER,16.0,2024,2.0,Hungarian Grand Prix,19,84.31363157894737,30.77221052631579,29.889315789473688,23.652105263157893,281.0769230769231,240.6315789473684,248.55555555555554,296.7142857142857,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,20,9
PER,16.0,2024,3.0,Canadian Grand Prix,9,83.30375,25.587777777777777,27.835,31.61875,239.11111111111111,270.1111111111111,286.25,312.55555555555554,MEDIUM,21.1,78.0,996.4,179,0.6,8,100,14,3,20,5
PER,16.0,2024,3.0,Hungarian Grand Prix,23,83.15143478260869,30.42795652173913,29.43204347826087,23.291434782608697,284.0,244.2173913043478,249.0,292.0,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,20,9
PIA,2.0,2024,1.0,Hungarian Grand Prix,18,84.40066666666667,30.168647058823527,30.198999999999998,23.841944444444444,268.4375,235.77777777777777,243.94117647058823,280.1111111111111,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,21,9
PIA,2.0,2024,1.0,Monaco Grand Prix,1,2458.744,,47.944,,174.0,86.0,,277.0,MEDIUM,49.4,69.0,1019.1,27,1.1,7,100,14,3,21,13
PIA,2.0,2024,2.0,Hungarian Grand Prix,29,84.4553448275862,30.72134482758621,29.932793103448272,23.801206896551726,274.35,237.86206896551724,245.39285714285714,288.3157894736842,HARD,43.7,51.0,982.0,333,1.0,8,100,14,0,21,9
PIA,2.0,2024,2.0,Monaco Grand Prix,77,78.5241447368421,20.60212987012987,37.03077922077922,21.02713157894737,194.40579710144928,186.8181818181818,256.2207792207792,277.57142857142856,HARD,49.4,69.0,1019.1,27,1.1,7,100,14,0,21,13
PIA,2.0,2024,3.0,Hungarian Grand Prix,23,83.19878260869565,30.528173913043478,29.216695652173915,23.45391304347826,280.1111111111111,243.8695652173913,248.69565217391303,292.0,MEDIUM,43.7,51.0,982.0,333,1.0,8,100,14,3,21,9
PIA,3.0,2024,1.0,Dutch Grand Prix,33,76.732,25.76928125,27.869515151515152,22.90990909090909,283.84,265.8181818181818,304.375,299.258064516129,MEDIUM,31.6,65.0,1019.9,215,4.8,8,100,14,3,21,7
PIA,3.0,2024,2.0,Dutch Grand Prix,39,75.40256410256411,25.69676923076923,27.327410256410257,22.378384615384615,287.9032258064516,269.20512820512823,309.02564102564105,308.1515151515151,HARD,31.6,65.0,1019.9,215,4.8,8,100,14,0,21,7
PIA,4.0,2024,1.0,Canadian Grand Prix,25,91.38712,26.30816666666667,28.954,35.682959999999994,216.92,272.24,272.0,298.56,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,21,5
PIA,4.0,2024,2.0,Canadian Grand Prix,19,95.57047368421053,27.86894736842105,29.87336842105263,37.82815789473684,204.7058823529412,251.21052631578948,264.8333333333333,276.05263157894734,INTERMEDIATE,21.1,78.0,996.4,179,0.6,8,100,14,2,21,5
PIA,4.0,2024,3.0,Canadian Grand Prix,26,86.83111538461539,24.51584615384615,27.55373076923077,34.76153846153846,229.52173913043478,267.2307692307692,268.9230769230769,279.03846153846155,MEDIUM,21.1,78.0,996.4,179,0.6,8,100,14,3,21,5
PIA,5.0,2024,1.0,Australian Grand Prix,9,85.236,28.888125000000002,18.054444444444446,37.498777777777775,274.375,318.22222222222223,299.875,301.55555555555554,MEDIUM,37.0,49.0,1021.6,306,0.4,8,100,14,3,21,0
PIA,5.0,2024,1.0,Belgian Grand Prix,11,110.83336363636363,31.0879,49.65054545454545,29.818818181818184,328.9,199.72727272727272,216.9,313.1111111111111,MEDIUM,42.1,52.0,978.1,217,0.5,8,100,14,3,21,3
PIA,5.0,2024,1.0,British Grand Prix,28,94.4959642857143,30.01174074074074,38.328321428571435,26.029678571428573,300.2857142857143,255.96428571428572,241.14814814814815,309.4642857142857,MEDIUM,28.1,67.0,991.8,226,2.2,8,100,14,3,21,4
PIA,5.0,2024,1.0,Chinese Grand Prix,16,103.058125,27.449266666666666,31.0148125,44.437,269.93333333333334,264.6875,256.3333333333333,310.3125,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,21,6
PIA,5.0,2024,1.0,Emilia Romagna Grand Prix,23,81.98804347826088,25.586136363636363,28.59713043478261,27.625652173913046,213.8695652173913,253.52173913043478,282.04545454545456,287.95652173913044,MEDIUM,43.4,51.0,1007.2,138,1.8,8,100,14,3,21,8
PIA,5.0,2024,1.0,Saudi Arabian Grand Prix,7,99.77728571428571,34.74316666666667,32.12528571428572,32.36671428571429,284.8333333333333,276.85714285714283,292.8333333333333,284.2857142857143,MEDIUM,33.6,67.0,1012.0,342,2.6,8,100,14,3,21,14
PIA,5.0,2024,2.0,Australian Grand Prix,30,83.66566666666667,29.11116666666667,18.079333333333334,36.47516666666667,276.6,298.73333333333335,288.17241379310343,292.28,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,21,0
PIA,5.0,2024,2.0,Belgian Grand Prix,19,108.99784210526316,31.769315789473684,47.981210526315785,29.24731578947368,318.84615384615387,203.1578947368421,219.05555555555554,315.1111111111111,HARD,42.1,52.0,978.1,217,0.5,8,100,14,0,21,3
PIA,5.0,2024,2.0,British Grand Prix,10,103.6823,34.155,41.1434,28.3839,293.2,241.8,223.11111111111111,297.5,INTERMEDIATE,28.1,67.0,991.8,226,2.2,8,100,14,2,21,4
PIA,5.0,2024,2.0,Chinese Grand Prix,8,117.24687499999999,32.24925,34.534124999999996,50.463499999999996,243.57142857142858,221.5,228.14285714285714,277.75,MEDIUM,32.2,65.0,1011.9,149,1.0,8,100,14,3,21,6
PIA,5.0,2024,2.0,Emilia Romagna Grand Prix,40,81.341475,25.97055,28.24055,27.130375,218.86206896551724,258.3,282.9,291.1,HARD,43.4,51.0,1007.2,138,1.8,8,100,14,0,21,8
PIA,5.0,2024,2.0,Saudi Arabian Grand Prix,43,93.56263414634145,35.95062790697675,30.43504651162791,30.75011627906977,280.29411764705884,305.2325581395349,298.95348837209303,311.30232558139534,HARD,33.6,67.0,1012.0,342,2.6,8,100,14,0,21,14
PIA,5.0,2024,3.0,Australian Grand Prix,19,83.44836842105263,29.620684210526314,18.661684210526317,35.166,270.11764705882354,302.94736842105266,280.5263157894737,286.6666666666667,HARD,37.0,49.0,1021.6,306,0.4,8,100,14,0,21,0
PIA,5.0,2024,3.0,Belgian Grand Prix,14,107.7205,31.822,47.09764285714286,28.800857142857144,325.3076923076923,208.28571428571428,222.35714285714286,317.5,HARD,42.1,52.0,978.1,217,0.5,8,100,14,0,21,3
PIA,5.0,2024,3.0,British Grand Prix,14,91.19842857142858,30.638714285714286,36.003,24.556714285714285,294.8333333333333,263.2142857142857,251.64285714285714,300.35714285714283,MEDIUM,28.1,67.0,991.8,226,2.2,8,100,14,3,21,4
PIA,5.0,2024,3.0,Chinese Grand Prix,32,108.73451612903226,28.942968750000002,33.097375,48.017375,262.46153846153845,259.8125,245.875,290.03125,HARD,32.2,65.0,1011.9,149,1.0,8,100,14,0,21,6
PIA,6.0,2024,1.0,Japanese Grand Prix,1,144.356,,72.784,33.312,275.0,212.0,,177.0,MEDIUM,39.4,44.0,1012.5,179,2.1,8,99,14,3,21,10
PIA,6.0,2024,1.0,Miami Grand Prix,27,93.81918518518519,31.584230769230768,35.84455555555555,26.26022222222222,208.22727272727272,184.07407407407408,274.0769230769231,315.3703703703704,MEDIUM,46.4,57.0,1017.0,166,3.3,8,100,14,3,21,12
